Cage,Veg_Treatment,Pred_Treatment,Hour,Minute,Time,Animal,Width,Height,Perch,Beh,Observer
AP4,Artemisia,Predator,13,0,13,MEFE,14,19,Artemisia,Foraging,NRS
AP4,Artemisia,Predator,13,30,13.5,MEFE,14,18,Artemisia,Foraging,NRS
AP4,Artemisia,Predator,14,0,14,MEFE,10,12,Mesh,Sitting,NRS
AP4,Artemisia,Predator,14,30,14.5,MEFE,10,11,Mesh,Sitting,NRS
AP4,Artemisia,Predator,15,0,15,MEFE,10,11,Mesh,Sitting,NRS
AP4,Artemisia,Predator,15,30,15.5,MEFE,10,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,16,0,16,MEFE,11.5,20.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,16,30,16.5,MEFE,11,20,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,0,17,MEFE,10,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,30,17.5,MEFE,10,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,18,0,18,MEFE,13,31,Mesh,Sitting,NRS
AP4,Artemisia,Predator,18,30,18.5,MEFE,13,31,Mesh,Sitting,NRS
AP4,Artemisia,Predator,19,0,19,MEFE,15,30,Mesh,Sitting,NRS
AP4,Artemisia,Predator,7,30,7.5,MEFE,12,14,Mesh,Sitting,NRS
AP4,Artemisia,Predator,8,0,8,MEFE,8.5,11,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,8,30,8.5,MEFE,16,21,Mesh,Sitting,NRS
AP4,Artemisia,Predator,9,0,9,MEFE,12,32,Mesh,Sitting,NRS
AP4,Artemisia,Predator,9,30,9.5,MEFE,12,32,Mesh,Sitting,NRS
AP4,Artemisia,Predator,10,0,10,MEFE,12,31,Mesh,Sitting,NRS
AP4,Artemisia,Predator,10,30,10.5,MEFE,10,30,Mesh,Sitting,NRS
AP4,Artemisia,Predator,11,0,11,MEFE,9,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,11,30,11.5,MEFE,9,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,12,0,12,MEFE,11,12,Mesh,Sitting,NRS
AP4,Artemisia,Predator,12,30,12.5,MEFE,11,12,Mesh,Sitting,NRS
AP4,Artemisia,Predator,13,0,13,MEFE,11,12,Mesh,Sitting,NRS
AP4,Artemisia,Predator,13,30,13.5,MEFE,11,12,Mesh,Sitting,NRS
AP4,Artemisia,Predator,14,0,14,MEFE,11,20.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,14,30,14.5,MEFE,11,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,15,0,15,MEFE,11,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,15,30,15.5,MEFE,11,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,16,0,16,MEFE,10,20.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,16,30,16.5,MEFE,10,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,0,17,MEFE,11,24,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,30,17.5,MEFE,14,30.5,Mesh,Sitting,NRS
AP4,Artemisia,Predator,18,0,18,MEFE,10,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,18,30,18.5,MEFE,10,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,19,0,19,MEFE,10,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,8,30,8.5,MEFE,8.5,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,9,0,9,MEFE,8.5,12,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,9,30,9.5,MEFE,8.5,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,10,0,10,MEFE,8.5,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,10,30,10.5,MEFE,8,11.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,11,0,11,MEFE,16,19,Mesh,Sitting,NRS
AP4,Artemisia,Predator,11,30,11.5,MEFE,16,19,Mesh,Sitting,NRS
AP4,Artemisia,Predator,12,0,12,MEFE,14,20,Mesh,Sitting,NRS
AP4,Artemisia,Predator,12,30,12.5,MEFE,11,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,13,0,13,MEFE,11,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,13,30,13.5,MEFE,11,22,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,14,0,14,MEFE,10.5,21.5,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,14,30,14.5,MEFE,10.5,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,15,0,15,MEFE,10.5,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,15,30,15.5,MEFE,10.5,21,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,16,0,16,MEFE,9.5,12,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,16,30,16.5,MEFE,9.5,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,17,0,17,MEFE,9.5,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,17,30,17.5,MEFE,9.5,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,18,0,18,MEFE,9.5,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,18,30,18.5,MEFE,9.5,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,19,0,19,MEFE,9,10,Mesh,Sitting,NRS
AP4,Artemisia,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,8,0,8,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,9,0,9,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,10,0,10,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,11,0,11,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,11,30,11.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,12,0,12,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,12,30,12.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,13,0,13,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,13,30,13.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,14,0,14,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,14,30,14.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,15,0,15,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,15,30,15.5,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,16,0,16,PIMI,NA,NA,NA,NA,NRS
AP4,Artemisia,Predator,16,30,16.5,PIMI,4,16,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,0,17,PIMI,4,16,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,17,30,17.5,PIMI,4,16,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,18,0,18,PIMI,4,16,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,18,30,18.5,PIMI,4,16,Artemisia,Sitting,NRS
AP4,Artemisia,Predator,19,0,19,PIMI,4,16,Artemisia,Sitting,NRS
SP3,Solidago,Predator,7,30,7.5,MEFE,14,10.5,Grass,Sitting,NRS
SP3,Solidago,Predator,8,0,8,MEFE,2.5,13,Mesh,Sitting,NRS
SP3,Solidago,Predator,8,30,8.5,MEFE,13,23,Grass,Sitting,NRS
SP3,Solidago,Predator,9,0,9,MEFE,13,23,Grass,Sitting,NRS
SP3,Solidago,Predator,9,30,9.5,MEFE,13,23,Grass,Sitting,NRS
SP3,Solidago,Predator,10,0,10,MEFE,13,23,Grass,Sitting,NRS
SP3,Solidago,Predator,10,30,10.5,MEFE,13,22,Grass,Sitting,NRS
SP3,Solidago,Predator,11,0,11,MEFE,13,22,Grass,Sitting,NRS
SP3,Solidago,Predator,11,30,11.5,MEFE,13,22,Grass,Sitting,NRS
SP3,Solidago,Predator,12,0,12,MEFE,13,22,Grass,Sitting,NRS
SP3,Solidago,Predator,12,30,12.5,MEFE,12,24,Mesh,Sitting,NRS
SP3,Solidago,Predator,13,0,13,MEFE,9,26,Mesh,Sitting,NRS
SP3,Solidago,Predator,13,30,13.5,MEFE,0.5,30.5,Mesh,Sitting,NRS
SP3,Solidago,Predator,14,0,14,MEFE,7,26,Mesh,Sitting,NRS
SP3,Solidago,Predator,14,30,14.5,MEFE,13,30.5,Mesh,Sitting,NRS
SP3,Solidago,Predator,15,0,15,MEFE,6,23,Solidago,Sitting,NRS
SP3,Solidago,Predator,15,30,15.5,MEFE,11,19,Solidago,Sitting,NRS
SP3,Solidago,Predator,16,0,16,MEFE,12,18.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,16,30,16.5,MEFE,12.5,22,Solidago,Sitting,NRS
SP3,Solidago,Predator,17,0,17,MEFE,12,22,Solidago,Sitting,NRS
SP3,Solidago,Predator,17,30,17.5,MEFE,13,22,Mesh,Sitting,NRS
SP3,Solidago,Predator,18,0,18,MEFE,5,25,Solidago,Foraging,NRS
SP3,Solidago,Predator,18,30,18.5,MEFE,13,23,Solidago,Foraging,NRS
SP3,Solidago,Predator,19,0,19,MEFE,14,23,Solidago,Foraging,NRS
SP3,Solidago,Predator,7,30,7.5,MEFE,10.5,8,Grass,Sitting,NRS
SP3,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,9,0,9,MEFE,2.5,13,Mesh,Sitting,NRS
SP3,Solidago,Predator,9,30,9.5,MEFE,2.5,13,Mesh,Sitting,NRS
SP3,Solidago,Predator,10,0,10,MEFE,2.5,13,Mesh,Sitting,NRS
SP3,Solidago,Predator,10,30,10.5,MEFE,2.5,13,Mesh,Sitting,NRS
SP3,Solidago,Predator,11,0,11,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,11,30,11.5,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,12,0,12,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,12,30,12.5,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,13,0,13,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,13,30,13.5,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,14,0,14,MEFE,2.5,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,14,30,14.5,MEFE,3,15,Mesh,Sitting,NRS
SP3,Solidago,Predator,15,0,15,MEFE,2,16,Mesh,Sitting,NRS
SP3,Solidago,Predator,15,30,15.5,MEFE,2,16,Mesh,Sitting,NRS
SP3,Solidago,Predator,16,0,16,MEFE,2,16,Mesh,Sitting,NRS
SP3,Solidago,Predator,16,30,16.5,MEFE,2,19,Mesh,Sitting,NRS
SP3,Solidago,Predator,17,0,17,MEFE,2,21,Post,Sitting,NRS
SP3,Solidago,Predator,17,30,17.5,MEFE,3,23,Mesh,Sitting,NRS
SP3,Solidago,Predator,18,0,18,MEFE,12,24,Solidago,Foraging,NRS
SP3,Solidago,Predator,18,30,18.5,MEFE,10,18,Solidago,Sitting,NRS
SP3,Solidago,Predator,19,0,19,MEFE,11,17,Solidago,Sitting,NRS
SP3,Solidago,Predator,7,30,7.5,MEFE,8,7.5,Grass,Sitting,NRS
SP3,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,9,0,9,MEFE,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,9,30,9.5,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,10,0,10,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,10,30,10.5,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,11,0,11,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,11,30,11.5,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,12,0,12,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,12,30,12.5,MEFE,10,6,Grass,Sitting,NRS
SP3,Solidago,Predator,13,0,13,MEFE,9,6,Grass,Sitting,NRS
SP3,Solidago,Predator,13,30,13.5,MEFE,9,6,Grass,Sitting,NRS
SP3,Solidago,Predator,14,0,14,MEFE,8,6,Grass,Sitting,NRS
SP3,Solidago,Predator,14,30,14.5,MEFE,8,5,Grass,Sitting,NRS
SP3,Solidago,Predator,15,0,15,MEFE,8,5,Grass,Sitting,NRS
SP3,Solidago,Predator,15,30,15.5,MEFE,6,23,Solidago,Sitting,NRS
SP3,Solidago,Predator,16,0,16,MEFE,9.5,30,Mesh,Sitting,NRS
SP3,Solidago,Predator,16,30,16.5,MEFE,14,32,Post,Sitting,NRS
SP3,Solidago,Predator,17,0,17,MEFE,0.5,32,Mesh,Sitting,NRS
SP3,Solidago,Predator,17,30,17.5,MEFE,14,24,Mesh,Sitting,NRS
SP3,Solidago,Predator,18,0,18,MEFE,14,22,Post,Sitting,NRS
SP3,Solidago,Predator,18,30,18.5,MEFE,5,25,Mesh,Sitting,NRS
SP3,Solidago,Predator,19,0,19,MEFE,5,25,Mesh,Sitting,NRS
SP3,Solidago,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,8,0,8,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,9,0,9,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,10,0,10,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,11,0,11,PIMI,NA,NA,NA,NA,NRS
SP3,Solidago,Predator,11,30,11.5,PIMI,0.5,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,12,0,12,PIMI,0.5,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,12,30,12.5,PIMI,0.5,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,13,0,13,PIMI,0.5,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,13,30,13.5,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,14,0,14,PIMI,1,16,Solidago,Sitting,NRS
SP3,Solidago,Predator,14,30,14.5,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,15,0,15,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,15,30,15.5,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,16,0,16,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,16,30,16.5,PIMI,1,16.5,Solidago,Sitting,NRS
SP3,Solidago,Predator,17,0,17,PIMI,1,17,Solidago,Sitting,NRS
SP3,Solidago,Predator,17,30,17.5,PIMI,1,17,Solidago,Sitting,NRS
SP3,Solidago,Predator,18,0,18,PIMI,1,17,Solidago,Sitting,NRS
SP3,Solidago,Predator,18,30,18.5,PIMI,1,17,Solidago,Sitting,NRS
SP3,Solidago,Predator,19,0,19,PIMI,1,17,Solidago,Sitting,NRS
SP1,Solidago,Predator,7,30,7.5,MEFE,10.5,11,Solidago,Sitting,NRS
SP1,Solidago,Predator,8,0,8,MEFE,6,12,Grass,Sitting,NRS
SP1,Solidago,Predator,8,30,8.5,MEFE,10,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,9,0,9,MEFE,6,13,Grass,Sitting,NRS
SP1,Solidago,Predator,9,30,9.5,MEFE,6,12.5,Grass,Sitting,NRS
SP1,Solidago,Predator,10,0,10,MEFE,6,10,Grass,Sitting,NRS
SP1,Solidago,Predator,10,30,10.5,MEFE,11,23,Grass,Sitting,NRS
SP1,Solidago,Predator,11,0,11,MEFE,9.5,17,Mesh,Sitting,NRS
SP1,Solidago,Predator,11,30,11.5,MEFE,8.5,17,Solidago,Sitting,NRS
SP1,Solidago,Predator,12,0,12,MEFE,11,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,12,30,12.5,MEFE,7,17,Solidago,Foraging,NRS
SP1,Solidago,Predator,13,0,13,MEFE,8,20,Solidago,Foraging,NRS
SP1,Solidago,Predator,13,30,13.5,MEFE,8,21,Solidago,Sitting,NRS
SP1,Solidago,Predator,14,0,14,MEFE,8,21,Solidago,Sitting,NRS
SP1,Solidago,Predator,14,30,14.5,MEFE,12,22,Solidago,Sitting,NRS
SP1,Solidago,Predator,15,0,15,MEFE,9,13,Solidago,Sitting,NRS
SP1,Solidago,Predator,15,30,15.5,MEFE,12,21.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,16,0,16,MEFE,12,21.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,16,30,16.5,MEFE,12,21.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,0,17,MEFE,12,21,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,30,17.5,MEFE,12,22,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,0,18,MEFE,7,14,Solidago,Foraging,NRS
SP1,Solidago,Predator,18,30,18.5,MEFE,6.5,17,Solidago,Sitting,NRS
SP1,Solidago,Predator,19,0,19,MEFE,6,15,Grass,Sitting,NRS
SP1,Solidago,Predator,7,30,7.5,MEFE,4,9,Grass,Sitting,NRS
SP1,Solidago,Predator,8,0,8,MEFE,12,17.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,8,30,8.5,MEFE,6,11,Grass,Sitting,NRS
SP1,Solidago,Predator,9,0,9,MEFE,6,9,Grass,Sitting,NRS
SP1,Solidago,Predator,9,30,9.5,MEFE,11,29.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,10,0,10,MEFE,11,21.5,Solidago,Sitting,NRS
SP1,Solidago,Predator,10,30,10.5,MEFE,7.5,14,Solidago,Foraging,NRS
SP1,Solidago,Predator,11,0,11,MEFE,7,15,Solidago,Foraging,NRS
SP1,Solidago,Predator,11,30,11.5,MEFE,16,10,Mesh,Sitting,NRS
SP1,Solidago,Predator,12,0,12,MEFE,7,16,Solidago,Sitting,NRS
SP1,Solidago,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,13,0,13,MEFE,12,7,Grass,Sitting,NRS
SP1,Solidago,Predator,13,30,13.5,MEFE,11,8,Grass,Sitting,NRS
SP1,Solidago,Predator,14,0,14,MEFE,11,8,Grass,Sitting,NRS
SP1,Solidago,Predator,14,30,14.5,MEFE,11,6,Grass,Sitting,NRS
SP1,Solidago,Predator,15,0,15,MEFE,11,22,Solidago,Sitting,NRS
SP1,Solidago,Predator,15,30,15.5,MEFE,10.5,10,Grass,Sitting,NRS
SP1,Solidago,Predator,16,0,16,MEFE,10,7,Grass,Sitting,NRS
SP1,Solidago,Predator,16,30,16.5,MEFE,11,6,Grass,Sitting,NRS
SP1,Solidago,Predator,17,0,17,MEFE,11,6,Grass,Sitting,NRS
SP1,Solidago,Predator,17,30,17.5,MEFE,12,5,Grass,Sitting,NRS
SP1,Solidago,Predator,18,0,18,MEFE,12,21,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,30,18.5,MEFE,12,20,Solidago,Sitting,NRS
SP1,Solidago,Predator,19,0,19,MEFE,11,21,Solidago,Sitting,NRS
SP1,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,0,9,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,10,0,10,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,11,0,11,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,11,30,11.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,12,0,12,MEFE,5,13,Grass,Sitting,NRS
SP1,Solidago,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,13,0,13,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,13,30,13.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,14,0,14,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,14,30,14.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,15,0,15,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,15,30,15.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,16,0,16,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,16,30,16.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,17,0,17,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,17,30,17.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,18,0,18,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,18,30,18.5,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,19,0,19,MEFE,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,0,8,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,0,9,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,10,0,10,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,10,30,10.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,11,0,11,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,11,30,11.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,12,0,12,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,12,30,12.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,13,0,13,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,13,30,13.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,14,0,14,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,14,30,14.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,15,0,15,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,15,30,15.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,16,0,16,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,16,30,16.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,0,17,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,30,17.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,0,18,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,30,18.5,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,19,0,19,PIMI,10,14,Solidago,Sitting,NRS
SP1,Solidago,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,0,8,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,0,9,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,10,0,10,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,11,0,11,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,11,30,11.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,12,0,12,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,12,30,12.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,13,0,13,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,13,30,13.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,14,0,14,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,14,30,14.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,15,0,15,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,15,30,15.5,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,16,0,16,PIMI,NA,NA,NA,NA,NRS
SP1,Solidago,Predator,16,30,16.5,PIMI,9,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,0,17,PIMI,9,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,17,30,17.5,PIMI,9,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,0,18,PIMI,9,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,18,30,18.5,PIMI,9,15,Solidago,Sitting,NRS
SP1,Solidago,Predator,19,0,19,PIMI,9,15,Solidago,Sitting,NRS
SP4,Solidago,Predator,7,30,7.5,MEFE,9,17,Mesh,Sitting,NRS
SP4,Solidago,Predator,8,0,8,MEFE,9,9.5,Grass,Sitting,NRS
SP4,Solidago,Predator,8,30,8.5,MEFE,8,9.5,Grass,Sitting,NRS
SP4,Solidago,Predator,9,0,9,MEFE,7.5,8,Grass,Sitting,NRS
SP4,Solidago,Predator,9,30,9.5,MEFE,4,20.5,Mesh,Sitting,NRS
SP4,Solidago,Predator,10,0,10,MEFE,3,20,Mesh,Sitting,NRS
SP4,Solidago,Predator,10,30,10.5,MEFE,1.5,18.5,Post,Sitting,NRS
SP4,Solidago,Predator,11,0,11,MEFE,1.5,18.5,Post,Sitting,NRS
SP4,Solidago,Predator,11,30,11.5,MEFE,2.5,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,12,0,12,MEFE,2.5,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,12,30,12.5,MEFE,4,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,13,0,13,MEFE,4,30,Solidago,Foraging,NRS
SP4,Solidago,Predator,13,30,13.5,MEFE,4,30,Solidago,Foraging,NRS
SP4,Solidago,Predator,14,0,14,MEFE,4,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,14,30,14.5,MEFE,4,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,15,0,15,MEFE,3,30,Solidago,Sitting,NRS
SP4,Solidago,Predator,15,30,15.5,MEFE,0.5,31,Mesh,Sitting,NRS
SP4,Solidago,Predator,16,0,16,MEFE,0.5,31,Mesh,Sitting,NRS
SP4,Solidago,Predator,16,30,16.5,MEFE,0.5,31,Mesh,Sitting,NRS
SP4,Solidago,Predator,17,0,17,MEFE,0.5,31,Mesh,Sitting,NRS
SP4,Solidago,Predator,17,30,17.5,MEFE,2.5,31,Mesh,Sitting,NRS
